epoch,acc,loss,val_acc,val_loss
64,0.6561018079430943,0.9618283019052785,0.9098333333333334,0.2966181595623493
65,0.6555460877296977,0.9612170321967345,0.9,0.3236569541022182
66,0.6536751630112626,0.962265317741766,0.9065,0.3017482904295127
67,0.656083283935981,0.9644650949588102,0.9081666666666667,0.30772513228654863
68,0.6588433609958506,0.9467651971572238,0.898,0.34396218953529994
69,0.6554534676941316,0.9595104745358989,0.9106666666666666,0.304821257909139
70,0.6613255779490219,0.9415836907397662,0.901,0.33070216224094234
71,0.6614552459988144,0.9479662361905359,0.9108333333333334,0.3051187197764715
72,0.6613811499703616,0.94758013091765,0.9071666666666667,0.3194204705357552
73,0.6607698577356254,0.9456043930654704,0.9098333333333334,0.27587207091848054
74,0.6629927385892116,0.9418490915589596,0.9138333333333334,0.2741885670721531
75,0.6650303793716656,0.9403285926697024,0.9091666666666667,0.30417098324497543
76,0.6606401896858328,0.9419639154972765,0.9018333333333334,0.3447579632997513
77,0.6639374629519857,0.9394571258248701,0.9103333333333333,0.30574496017644803
78,0.6619183461766449,0.9421843344872353,0.9043333333333333,0.3256933199564616
79,0.6659565797273266,0.9309146867553794,0.9105,0.30317781275014083
80,0.6641597510373444,0.9328664371100098,0.9086666666666666,0.2989367157121499
81,0.6651229994072317,0.9326932486312306,0.9093333333333333,0.29419805110494296
82,0.66971695317131,0.9200489066031093,0.9186666666666666,0.2798643855502208
83,0.6686240367516301,0.925268799817343,0.9088333333333334,0.3113063471416632
84,0.6740700948429165,0.9106823415310515,0.908,0.31331339157621063
85,0.6670865441612329,0.9300112960011068,0.9126666666666666,0.2971596483613054
86,0.66701244813278,0.9265441818788833,0.9056666666666666,0.33290040847162405
87,0.6674385002963841,0.9281270401579923,0.9078333333333334,0.29182456961274145
88,0.6715693538826318,0.9197485268239658,0.9146666666666666,0.296581345235308
89,0.6659195317131001,0.9319168586718944,0.9135,0.31212550328671934
90,0.6693464730290456,0.9223024315765502,0.9158333333333334,0.2733929583976666
91,0.6685499407231772,0.925762007605874,0.9113333333333333,0.29401302643616994
92,0.6669568761114404,0.9273324388133999,0.9133333333333333,0.3022561409970125
93,0.6692168049792531,0.9232434590557446,0.9161666666666667,0.2968203271528085
94,0.6695687611144042,0.9183748777609078,0.9161666666666667,0.28557881196588275
95,0.6714026378186129,0.9162663016744316,0.9173333333333333,0.2795064666469892
96,0.6748851511558981,0.9048895051114363,0.9115,0.31093926599621774
97,0.6690500889152341,0.9188798982340889,0.9143333333333333,0.2840732677827279
98,0.6741071428571429,0.9101174962356307,0.9168333333333333,0.27754514586925505
99,0.6709765856550088,0.9168632803280535,0.9161666666666667,0.29425844480097296
